,selection1_product_mane_name,selection1_product_mane_url,selection1_product_name_price,selection1_product_mane_confirmation_time,selection1_product_mane_review_score,selection1_product_mane_number_of_review,selection1_product_mane_cancelation_policy,package_name,package_price
戶外活動,,,,,,,,四人房週日至週四出發（電動自行車專用）,229.5
戶外活動,,,,,,,,雙人房週五至週六出發（電動自行車專用）,283.69
戶外活動,,,,,,,,四人房週五至週六出發（電動自行車專用）,242.25
戶外活動,,,,,,,,雙人房國定連續假期出發（電動自行車專用）,299.63
戶外活動,,,,,,,,四人房國定連續假期出發（電動行車專用）,255
戶外活動,"【東北角網美一日遊】象鼻岩、八斗子、望幽谷

",https://www.kkday.com/zh-tw/product/23945,28.66,2個工作日內確認,5,-1,有條件取消,平日出發,28.66
戶外活動,,,,,,,,假日出發,31.84
戶外活動,"【澎湖海底郵筒】澎湖浮潛、潛水體驗 ＋ 海底郵筒寄明信片

",https://www.kkday.com/zh-tw/product/19485,20.72,1個工作日內確認,4.7,-60,3天前可免費取消,浮潛體驗,20.72
戶外活動,,,,,,,,潛水體驗,76.5
戶外活動,"【新竹雪霸二日遊】雪霸休閒農場、雲霧步道、果醬DIY（一人成行）

",https://www.kkday.com/zh-tw/product/23935,111.56,2個工作日內確認,5,-1,有條件取消,雙人房週一至週四出發,143.44
戶外活動,,,,,,,,四人房週一至週四出發,111.56
戶外活動,,,,,,,,雙人房週五或週日出發,149.82
戶外活動,,,,,,,,四人房週五或週日出發,137.06
戶外活動,,,,,,,,雙人房週六或連續假日出發,178.5
戶外活動,,,,,,,,四人房週六或連續假日出發,162.57
戶外活動,"【花蓮秘境急流探險】花蓮溯溪冒險體驗
",https://www.kkday.com/zh-tw/product/1845,27.17,1個工作日內確認,4.8,-121,,半日遊-上午8:00出發,27.17
戶外活動,,,,,,,,半日遊-下午13:00出發,27.17
戶外活動,【花蓮清水斷崖】狂野沙灘車自駕體驗,https://www.kkday.com/zh-tw/product/23608,22.31,2個工作日內確認,,,,一車自駕30分鐘,22.31
戶外活動,,,,,,,,一車自駕60分鐘,38.25
戶外活動,,,,,,,,一車自駕90分鐘,47.81
戶外活動,【台中農場二日遊】福壽山天池、武陵桃山瀑布、富野渡假村（兩人成行）,https://www.kkday.com/zh-tw/product/24461,153,2個工作日內確認,4,-1,31天前可免費取消,雙人房週日至週五出發,162.57
戶外活動,,,,,,,,雙人房週六及連續假日出發,188.07
戶外活動,,,,,,,,四人房週日至週五出發,153
戶外活動,,,,,,,,四人房週六及連續假日出發,168.94
戶外活動,【南投清境老英格蘭莊園】幻想曲套房（一泊二食）,https://www.kkday.com/zh-tw/product/27687,430.32,1個工作日內確認,,,14天前可免費取消,平日雙人房一大床－週一~週四入住(不含暑假7-8月及連續假期),430.32
戶外活動,,,,,,,,平日雙人房兩中床－週一~週四入住(不含暑假7-8月及連續假期),430.32
戶外活動,,,,,,,,平日四人房－週一~週四入住(不含暑假7-8月及連續假期),653.45
戶外活動,,,,,,,,旺日雙人房一大床－週日、週五及暑假7-8月週日~週五人住(不含連續假期),462.2
戶外活動,,,,,,,,旺日雙人房兩中床－週日、週五及暑假7-8月週日~週五人住(不含連續假期),462.2
戶外活動,,,,,,,,旺日四人房－週日、週五及暑假7-8月週日~週五人住(不含連續假期),685.32
戶外活動,,,,,,,,假日雙人房一大床－週六、連續假期、跨年入住,510.01
戶外活動,,,,,,,,假日雙人房兩中床－週六、連續假期、跨年入住,510.01
戶外活動,,,,,,,,假日四人房－週六、連續假期、跨年入住,733.14
戶外活動,【綠島海底探險】浮潛體驗/小丑漁村跳港,https://www.kkday.com/zh-tw/product/24832,14.34,1個工作日內確認,,,,浮潛體驗,14.34
戶外活動,,,,,,,,小丑魚村浮潛,14.34
戶外活動,【宜蘭休閒二日遊】外澳沙灘、官老爺休閒農場、冬山河森林公園、三奇村伯朗大道(入住煙波大飯店),https://www.kkday.com/zh-tw/product/26155,95.59,2個工作日內確認,,,有條件取消,雙人房,95.59
戶外活動,,,,,,,,三人房,95.59
戶外活動,,,,,,,,四人房,95.59
戶外活動,"【台中泡湯熱門新選擇】台中日光溫泉度假酒店－大眾泡湯
",https://www.kkday.com/zh-tw/product/21019,14.34,立即確認並發送憑證,5,-2,有效期內任何一天使用,大眾池-平日,14.34
戶外活動,,,,,,,,大眾池-假日,17.53
戶外活動,,,,,,,,大眾池＋自助式下午茶1客-平日,23.91
戶外活動,,,,,,,,大眾池＋自助式下午茶1客-假日,27.09
戶外活動,,,,,,,,大眾池＋自助式午/晚餐1客-平日,28.31
戶外活動,,,,,,,,大眾池＋自助式午/晚餐1客-假日,31.85
戶外活動,【花蓮城市小旅行】慶修院、雲山水、鯉魚潭，知性半日遊,https://www.kkday.com/zh-tw/product/23514,25.5,2個工作日內確認,5,-1,,,
戶外活動,"【品品學堂手作體驗】大山北月・一日農夫體驗
",https://www.kkday.com/zh-tw/product/29237,51.64,3個工作日內確認,,,,單人費用,57.38
戶外活動,,,,,,,,【雙人以上9折】雙人費用,51.64
戶外活動,【澎湖夏令限定】隘門沙灘八合一水上活動體驗,https://www.kkday.com/zh-tw/product/24869,15.94,立即確認並發送憑證,4.4,-23,免費取消！,【澎湖夏令限定】隘門沙灘八合一水上活動體驗,15.94
戶外活動,【輕鬆欣賞海底世界】小琉球玻璃船半潛艇體驗,https://www.kkday.com/zh-tw/product/22421,9.56,立即確認並發送憑證,5,-8,免費取消！,半潛艇套餐,9.56
戶外活動,【南投日月潭一日遊】船遊日月潭、玄光寺、水社商圈、向山遊客中心（台北出發）,https://www.kkday.com/zh-tw/product/28296,44.63,立即確認並發送憑證,,,一人成團,南投日月潭一日遊,44.63
戶外活動,【乘船遊小金門秘境】船遊戰地史蹟烈嶼7島（九宮碼頭出發）,https://www.kkday.com/zh-tw/product/22146,31.88,2個工作日內確認,5,-2,4天前可免費取消,船遊烈嶼7島,31.88
戶外活動,【台灣百岳之首】東北亞最高峰玉山主峰二天二夜,https://www.kkday.com/zh-tw/product/22273,165.75,3個工作日內確認,,,有條件取消,板橋火車站北二門上下車,200.82
戶外活動,,,,,,,,嘉義火車站前站上下車,165.75
戶外活動,【台中梨山健行】去哪兒旅行·松茂部落＋蒐鹿步道半日遊,https://www.kkday.com/zh-tw/product/29270,44.59,2個工作日內確認,,,31天前可免費取消,單人費用,44.59
戶外活動,【新竹登山二日遊】秀巒部落、鎮西堡教堂、司馬庫斯巨林群,https://www.kkday.com/zh-tw/product/25701,127.47,2個工作日內確認,,,有條件取消,雙人套房週六出發,149.78
戶外活動,,,,,,,,雙人木屋套房週六出發,200.78
戶外活動,,,,,,,,四人木屋套房週六出發,152.97
戶外活動,,,,,,,,雙人套房週五出發,130.66
戶外活動,,,,,,,,雙人木屋套房週五出發,159.35
戶外活動,,,,,,,,四人木屋套房週五出發,127.47
戶外活動,【台東一日遊】伯朗大道、米國學校、池上飯包文化故事館（兩人成行）,https://www.kkday.com/zh-tw/product/24032,51,2個工作日內確認,,,31天前可免費取消,【台東一日遊】伯朗大道、米國學校、池上飯包文化故事館（兩人成行）,51
戶外活動,【KKday獨家販售】2019 CAMP de AMIGO 戶外風格音樂祭-入場票券,https://www.kkday.com/zh-tw/product/23937,47.81,立即確認並發送憑證,,,有效期內任何一天使用,【雙日票】成人/兒童,63.75
戶外活動,,,,,,,,【單日票】成人/兒童,47.81
戶外活動,,,,,,,,【早鳥雙日票】成人/兒童,51.5
戶外活動,,,,,,,,【早鳥雙日票】成人/兒童+KKday防水手機套(限量500個),54
戶外活動,【金山皇后鎮森林包套式露營車】風車House４人入住,https://www.kkday.com/zh-tw/product/30074,257.4,1個工作日內確認,,,,平日－1位大人＋3位小孩,257.4
戶外活動,,,,,,,,假日－1位大人＋3位小孩,302.82
戶外活動,,,,,,,,平日－2位大人＋2位小孩,281.78
戶外活動,,,,,,,,假日－2位大人＋2位小孩,331.51
戶外活動,,,,,,,,平日－3位大人＋1位小孩,300.75
戶外活動,,,,,,,,假日－3位大人＋1位小孩,353.82
戶外活動,,,,,,,,平日－4位大人,314.29
戶外活動,,,,,,,,假日－4位大人,369.76
戶外活動,【金山皇后鎮森林】滿載當季新鮮食材的船－海盜鍋Pirates Hot Pot,https://www.kkday.com/zh-tw/product/29925,15.94,立即確認並發送憑證,,,,週一至週五－海盜轉大人（單人套餐）,15.94
戶外活動,,,,,,,,週六、週日及連續假期－海盜轉大人（單人套餐）,20.08
戶外活動,,,,,,,,週一至週五－直搗馬那努努島8米暗礁／肯瑟瑟比亞群島淡海之役（單人套餐）,21.36
戶外活動,,,,,,,,週六、週日及連續假期－直搗馬那努努島8米暗礁／肯瑟瑟比亞群島淡海之役（單人套餐）,26.78
戶外活動,,,,,,,,週一至週五－本港男兒的意志／月光下的人魚傳說（單人套餐）,26.78
戶外活動,,,,,,,,週六、週日及連續假期－本港男兒的意志／月光下的人魚傳說（單人套餐）,33.47
戶外活動,,,,,,,,週一至週五－海潮銀河第13號星宿（三人套餐）,84.47
戶外活動,,,,,,,,週六、週日及連續假期－海潮銀河第13號星宿（三人套餐）,105.19
戶外活動,,,,,,,,週一至週五－水裡來浪裡去的珍珠瑪瑙（四人套餐）,111.56
戶外活動,,,,,,,,週六、週日及連續假期－水裡來浪裡去的珍珠瑪瑙（四人套餐）,138.66
戶外活動,【3天2夜學潛水】墾丁PADI開放水域證照班,https://www.kkday.com/zh-tw/product/11221,451.57,2個工作日內確認,,,7天前可免費取消,,
戶外活動,【東北角網美一日遊】深澳鐵路自行車、大啖海鮮、海洋生態互動、卯澳漁港漫遊,https://www.kkday.com/zh-tw/product/24239,35.03,2個工作日內確認,,,有條件取消,單人費用,35.03
戶外活動,【澎湖七美雙心石滬】南海七美一日遊（自由行/浮潛）,https://www.kkday.com/zh-tw/product/6807,31.88,立即確認並發送憑證,4.5,-57,8天前可免費取消,七美一日遊自由行（騎乘機車）,31.88
戶外活動,,,,,,,,七美浮潛一日遊（騎乘機車）,41.44
戶外活動,,,,,,,,七美浮潛一日遊（搭乘觀光遊覽車）,44.63
戶外活動,【北投皇池溫泉御膳館】大眾湯券套票六入組(需電話預約),https://www.kkday.com/zh-tw/product/25311,33.09,1個工作日內確認,,,免費取消！,【北投皇池溫泉御膳館】大眾湯券套票六入組(需電話預約),33.09
戶外活動,【挑戰百岳】南投合歡山小奇萊登山二天一夜,https://www.kkday.com/zh-tw/product/22228,156.19,2個工作日內確認,5,-1,有條件取消,雙人房,172.13
戶外活動,,,,,,,,四人房,156.19
戶外活動,【北海岸水上活動】基隆嶼繞島＋SUP立槳,https://www.kkday.com/zh-tw/product/24650,95.63,1個工作日內確認,,,,基隆嶼繞島＋SUP立槳兩人一板，單人大人費用,95.63
戶外活動,,,,,,,,基隆嶼繞島＋SUP立槳兩人一板，單人大人＋單人兒童費用,159.38
戶外活動,【跳越七個瀑布】墾丁七孔瀑布溯溪垂降體驗,https://www.kkday.com/zh-tw/product/3712,33.75,2個工作日內確認,3,-5,僅限指定日期使用,七孔瀑布溯溪垂降,33.75
戶外活動,【跟著Poli去旅行】三峽皇后鎮－嬉遊大地野房子戶外餐食一日遊,https://www.kkday.com/zh-tw/product/27258,39.84,立即確認,,,可出示電子憑證,由KKday分配野房子,39.84
戶外活動,,,,,,,,野房子指定4人一屋,51
戶外活動,,,,,,,,野房子指定5人一屋,47.81
戶外活動,,,,,,,,野房子指定6人一屋,39.84
戶外活動,"【台北人氣泡湯推薦】北投大地酒店 - 大眾風呂泡湯體驗
",https://www.kkday.com/zh-tw/product/20406,51,立即確認並發送憑證,4.3,-24,僅限指定日期使用,大眾風呂+單人下午茶（淡季）,63.75
戶外活動,,,,,,,,大眾風呂單人券（淡季）,51
戶外活動,【墾丁陸上活動】南灣草地雙人飛球體驗,https://www.kkday.com/zh-tw/product/1672,10.63,立即確認,4.5,-12,可出示電子憑證,草地飛球雙人體驗券（一張兩人使用）,10.63
戶外活動,【台東鹿鳴溫泉酒店】裸湯＋自助晚餐,https://www.kkday.com/zh-tw/product/23513,35.06,立即確認並發送憑證,,,1天前可免費取消,裸湯＋自助晚餐,35.06
戶外活動,【超快感射擊】台北專業飛靶射擊體驗,https://www.kkday.com/zh-tw/product/5255,18.14,立即確認並發送憑證,4.7,-20,6天前可免費取消,,
戶外活動,【東北角龍洞灣】自由潛水AIDA1證照班,https://www.kkday.com/zh-tw/product/21560,207.19,2個工作日內確認,4.5,-2,8天前可免費取消,AIDA1證照班,207.19
戶外活動,【宜蘭登山一日遊】五峰旗聖母朝聖地、聖母山莊、礁溪街,https://www.kkday.com/zh-tw/product/25615,28.66,2個工作日內確認,5,-1,有條件取消,週一到週五出發,28.66
戶外活動,,,,,,,,週末、連續假日出發,35.03
戶外活動,【台灣南投極限體驗】刺激冒險高空彈跳（國際級安全裝備）,https://www.kkday.com/zh-tw/product/27587,79.69,1個工作日內確認,5,-1,8天前可免費取消,【台灣南投極限挑戰】專業高空彈跳（一般）,95.63
戶外活動,,,,,,,,【台灣南投極限挑戰】專業高空彈跳（學生）,79.69
戶外活動,【新竹尖石一日遊】秀巒軍艦岩、宇老、青蛙石、北角吊橋、內灣老街,https://www.kkday.com/zh-tw/product/23140,51,1個工作日內確認,5,-1,7天前可免費取消,【新竹尖石一日遊】秀巒軍艦岩、宇老、青蛙石、北角吊橋、內灣老街,51
戶外活動,【墾丁新玩法】空中飛人、空中腳踏車刺激體驗,https://www.kkday.com/zh-tw/product/12110,11.09,立即確認,4.5,-20,可出示電子憑證,空中腳踏車體驗,11.09
戶外活動,,,,,,,,空中飛人體驗,11.09
戶外活動,【苗栗登山一日遊】馬那邦山（馬拉邦山）步道、清安豆腐街,https://www.kkday.com/zh-tw/product/24315,63.72,2個工作日內確認,,,有條件取消,一般平假日出發,63.72
戶外活動,,,,,,,,連續假期出發,66.91
戶外活動,【KKday聯名限定】2019菊島澎湖跨海馬拉松 Beyond The Wind (附贈KKday獨家防水手機套),https://www.kkday.com/zh-tw/product/27737,19.13,3個工作日內確認,,,49天前可免費取消,【小雲雀組】迷你馬5公里,19.13
戶外活動,,,,,,,,【天人菊組】半馬21公里,31.88
戶外活動,,,,,,,,【綠蠵龜組】全馬42.195公里,38.25
戶外活動,,,,,,,,【海洋守護組－全馬接力（一隊四人）】全馬接力42.195公里,98.81
戶外活動,【花蓮戶外運動】野猴子花蓮溪漂流體驗,https://www.kkday.com/zh-tw/product/25284,31.88,3個工作日內確認,,,,團體團－單次20人（場次：09 : 00 - 11 : 30）,31.88
戶外活動,,,,,,,,散客團－單人（場次：14 : 00 - 16 : 30）,31.88
戶外活動,"【新竹雪霸一日遊】雲霧步道、雪霸休閒農場、大鹿林道西線（一人成行）
",https://www.kkday.com/zh-tw/product/23929,38.22,2個工作日內確認,5,-2,有條件取消,平日出發,38.22
戶外活動,,,,,,,,假日出發,44.59
戶外活動,【夜遊後壁湖】墾丁夜間潮間帶生態導覽,https://www.kkday.com/zh-tw/product/6362,18.95,2個工作日內確認,3,-1,僅限指定日期使用,【夜遊後壁湖】墾丁夜間潮間帶生態導覽,18.95
戶外活動,"【新竹雪霸三日遊】雪霸生態導覽、雲霧步道、農場DIY體驗（一人成行）

",https://www.kkday.com/zh-tw/product/24250,133.85,2個工作日內確認,,,31天前可免費取消,雙人房週一至週三出發,172.1
戶外活動,,,,,,,,四人房週一至週三出發,133.85
戶外活動,,,,,,,,雙人房週四出發,178.47
戶外活動,,,,,,,,四人房週四出發,162.53
戶外活動,【台東嘉明湖三日遊】向陽森林遊樂區、嘉明湖、三叉山（六人成行）,https://www.kkday.com/zh-tw/product/25869,382.48,2個工作日內確認,,,有條件取消,台東嘉明湖三日遊,382.48
戶外活動,【海龜密度最高】小琉球專業潛水行程（持潛水證照）,https://www.kkday.com/zh-tw/product/27367,22.31,1個工作日內確認,,,6天前可免費取消,岸潛活動,22.31
戶外活動,,,,,,,,岸潛活動＋輕裝,35.06
戶外活動,,,,,,,,岸潛+重裝,41.44
戶外活動,,,,,,,,岸潛活動＋輕裝＋重裝,54.19
戶外活動,【歐美流行水上運動】墾丁風浪板SUP立槳,https://www.kkday.com/zh-tw/product/3603,54.38,2個工作日內確認,4.5,-13,7天前可免費取消,【歐美流行水上運動】墾丁風浪板SUP立槳,54.38
戶外活動,【盡情享受親子歡樂時光】台北鐳戰射擊體驗,https://www.kkday.com/zh-tw/product/11674,16.58,立即確認並發送憑證,4.8,-9,8天前可免費取消,鐳戰體驗,16.58
戶外活動,【台東半日遊】東海岸、泰源幽谷、水往上流（兩人成行）,https://www.kkday.com/zh-tw/product/24059,38.25,2個工作日內確認,,,31天前可免費取消,上午時段（0830 - 1230）,38.25
戶外活動,,,,,,,,下午時段（1330 - 1730）,38.25
戶外活動,【澎湖水上活動】浮潛＋SUP立式單槳衝浪板體驗,https://www.kkday.com/zh-tw/product/22798,30.28,立即確認,4.8,-14,可出示電子憑證,【澎湖水上活動】浮潛＋SUP立式單槳衝浪板體驗,30.28
